Index;file;width;height;depth;class;xmin;ymin;xmax;ymax
20474;rotation_90_light_11_mouse_bite_08_1_600;600;600;3;mouse_bite;233;104;266;138
20475;rotation_90_light_11_mouse_bite_08_2_600;600;600;3;mouse_bite;76;265;100;299
20476;rotation_90_light_11_mouse_bite_08_2_600;600;600;3;mouse_bite;136;159;158;189
20477;rotation_90_light_11_mouse_bite_08_3_600;600;600;3;mouse_bite;477;320;518;343
20478;rotation_90_light_11_mouse_bite_08_3_600;600;600;3;mouse_bite;536;574;558;599
20479;rotation_90_light_11_mouse_bite_08_3_600;600;600;3;mouse_bite;233;519;265;553
20480;rotation_90_light_11_mouse_bite_08_4_600;600;600;3;mouse_bite;78;320;118;343
20481;rotation_90_light_11_mouse_bite_08_4_600;600;600;3;mouse_bite;136;574;158;599
20482;rotation_90_light_11_mouse_bite_08_4_600;600;600;3;mouse_bite;309;354;341;378
20483;rotation_90_light_11_mouse_bite_08_5_600;600;600;3;mouse_bite;279;112;319;135
20484;rotation_90_light_11_mouse_bite_08_5_600;600;600;3;mouse_bite;276;472;300;506
20485;rotation_90_light_11_mouse_bite_08_5_600;600;600;3;mouse_bite;336;366;358;396
20486;rotation_90_light_11_mouse_bite_08_5_600;600;600;3;mouse_bite;509;146;542;170
20487;rotation_90_light_11_mouse_bite_08_5_600;600;600;3;mouse_bite;34;311;66;345
20488;rotation_90_light_11_mouse_bite_09_1_600;600;600;3;mouse_bite;293;91;325;123
20489;rotation_90_light_11_mouse_bite_09_1_600;600;600;3;mouse_bite;515;9;538;42
20490;rotation_90_light_11_mouse_bite_09_2_600;600;600;3;mouse_bite;115;9;138;42
20491;rotation_90_light_11_mouse_bite_09_2_600;600;600;3;mouse_bite;469;68;498;110
20492;rotation_90_light_11_mouse_bite_09_2_600;600;600;3;mouse_bite;223;346;262;373
20493;rotation_90_light_11_mouse_bite_09_2_600;600;600;3;mouse_bite;335;272;369;307
20494;rotation_90_light_11_mouse_bite_09_3_600;600;600;3;mouse_bite;292;506;324;538
20495;rotation_90_light_11_mouse_bite_09_3_600;600;600;3;mouse_bite;515;424;538;457
20496;rotation_90_light_11_mouse_bite_09_4_600;600;600;3;mouse_bite;115;424;138;457
20497;rotation_90_light_11_mouse_bite_09_4_600;600;600;3;mouse_bite;468;483;497;525
20498;rotation_90_light_11_mouse_bite_09_5_600;600;600;3;mouse_bite;93;298;125;330
20499;rotation_90_light_11_mouse_bite_09_5_600;600;600;3;mouse_bite;315;216;338;249
20500;rotation_90_light_11_mouse_bite_09_5_600;600;600;3;mouse_bite;423;553;462;580
20501;rotation_90_light_11_mouse_bite_09_5_600;600;600;3;mouse_bite;536;479;570;514
20502;rotation_90_light_11_mouse_bite_10_1_600;600;600;3;mouse_bite;380;235;407;274
20503;rotation_90_light_11_mouse_bite_10_1_600;600;600;3;mouse_bite;477;110;501;153
20504;rotation_90_light_11_mouse_bite_10_1_600;600;600;3;mouse_bite;496;238;520;274
20505;rotation_90_light_11_mouse_bite_10_2_600;600;600;3;mouse_bite;77;110;101;153
20506;rotation_90_light_11_mouse_bite_10_2_600;600;600;3;mouse_bite;97;238;120;274
20507;rotation_90_light_11_mouse_bite_10_2_600;600;600;3;mouse_bite;265;95;298;124
20508;rotation_90_light_11_mouse_bite_10_3_600;600;600;3;mouse_bite;476;525;500;568
20509;rotation_90_light_11_mouse_bite_10_4_600;600;600;3;mouse_bite;77;525;101;568
20510;rotation_90_light_11_mouse_bite_10_4_600;600;600;3;mouse_bite;264;510;297;539
20511;rotation_90_light_11_mouse_bite_10_4_600;600;600;3;mouse_bite;431;353;466;381
20512;rotation_90_light_11_mouse_bite_10_5_600;600;600;3;mouse_bite;181;442;208;481
20513;rotation_90_light_11_mouse_bite_10_5_600;600;600;3;mouse_bite;277;317;301;360
20514;rotation_90_light_11_mouse_bite_10_5_600;600;600;3;mouse_bite;297;445;320;481
20515;rotation_90_light_11_mouse_bite_10_5_600;600;600;3;mouse_bite;464;302;497;331
20516;rotation_90_light_11_open_circuit_01_1_600;600;600;3;open_circuit;155;190;174;219
20517;rotation_90_light_11_open_circuit_01_1_600;600;600;3;open_circuit;240;110;268;139
20518;rotation_90_light_11_open_circuit_01_1_600;600;600;3;open_circuit;381;308;405;334
20519;rotation_90_light_11_open_circuit_01_1_600;600;600;3;open_circuit;402;25;426;53
20520;rotation_90_light_11_open_circuit_01_2_600;600;600;3;open_circuit;2;25;26;53
20521;rotation_90_light_11_open_circuit_01_2_600;600;600;3;open_circuit;273;77;295;94
20522;rotation_90_light_11_open_circuit_01_3_600;600;600;3;open_circuit;240;525;267;554
20523;rotation_90_light_11_open_circuit_01_3_600;600;600;3;open_circuit;401;440;425;468
20524;rotation_90_light_11_open_circuit_01_4_600;600;600;3;open_circuit;2;440;26;468
20525;rotation_90_light_11_open_circuit_01_4_600;600;600;3;open_circuit;272;492;294;509
20526;rotation_90_light_11_open_circuit_01_5_600;600;600;3;open_circuit;41;317;68;346
20527;rotation_90_light_11_open_circuit_01_5_600;600;600;3;open_circuit;182;515;206;541
20528;rotation_90_light_11_open_circuit_01_5_600;600;600;3;open_circuit;202;232;226;260
20529;rotation_90_light_11_open_circuit_01_5_600;600;600;3;open_circuit;472;284;494;301
20530;rotation_90_light_11_open_circuit_02_1_600;600;600;3;open_circuit;151;1;182;19
20531;rotation_90_light_11_open_circuit_02_1_600;600;600;3;open_circuit;396;275;423;302
20532;rotation_90_light_11_open_circuit_02_2_600;600;600;3;open_circuit;1;275;24;302
20533;rotation_90_light_11_open_circuit_02_2_600;600;600;3;open_circuit;273;96;304;122
20534;rotation_90_light_11_open_circuit_02_3_600;600;600;3;open_circuit;151;395;182;434
20535;rotation_90_light_11_open_circuit_02_3_600;600;600;3;open_circuit;339;303;371;335
20536;rotation_90_light_11_open_circuit_02_4_600;600;600;3;open_circuit;272;511;303;537
20537;rotation_90_light_11_open_circuit_02_4_600;600;600;3;open_circuit;323;259;354;284
20538;rotation_90_light_11_open_circuit_02_4_600;600;600;3;open_circuit;458;192;488;220
20539;rotation_90_light_11_open_circuit_02_5_600;600;600;3;open_circuit;197;482;224;509
20540;rotation_90_light_11_open_circuit_02_5_600;600;600;3;open_circuit;140;95;172;127
20541;rotation_90_light_11_open_circuit_02_5_600;600;600;3;open_circuit;472;303;503;329
20542;rotation_90_light_11_open_circuit_02_5_600;600;600;3;open_circuit;524;51;555;76
20543;rotation_90_light_11_open_circuit_03_1_600;600;600;3;open_circuit;167;191;187;215
20544;rotation_90_light_11_open_circuit_03_1_600;600;600;3;open_circuit;495;146;517;172
20545;rotation_90_light_11_open_circuit_03_2_600;600;600;3;open_circuit;96;146;117;172
20546;rotation_90_light_11_open_circuit_03_2_600;600;600;3;open_circuit;259;96;283;121
20547;rotation_90_light_11_open_circuit_03_3_600;600;600;3;open_circuit;478;312;505;346
20548;rotation_90_light_11_open_circuit_03_3_600;600;600;3;open_circuit;495;561;517;587
20549;rotation_90_light_11_open_circuit_03_4_600;600;600;3;open_circuit;79;312;106;346
20550;rotation_90_light_11_open_circuit_03_4_600;600;600;3;open_circuit;96;561;117;587
20551;rotation_90_light_11_open_circuit_03_4_600;600;600;3;open_circuit;258;511;282;536
20552;rotation_90_light_11_open_circuit_03_4_600;600;600;3;open_circuit;345;406;366;428
20553;rotation_90_light_11_open_circuit_03_5_600;600;600;3;open_circuit;280;104;307;138
20554;rotation_90_light_11_open_circuit_03_5_600;600;600;3;open_circuit;296;353;317;379
20555;rotation_90_light_11_open_circuit_03_5_600;600;600;3;open_circuit;458;303;482;328
20556;rotation_90_light_11_open_circuit_03_5_600;600;600;3;open_circuit;546;198;567;220
20557;rotation_90_light_11_open_circuit_04_1_600;600;600;3;open_circuit;172;10;199;40
20558;rotation_90_light_11_open_circuit_04_1_600;600;600;3;open_circuit;41;86;75;128
20559;rotation_90_light_11_open_circuit_04_1_600;600;600;3;open_circuit;374;38;397;68
20560;rotation_90_light_11_open_circuit_04_2_600;600;600;3;open_circuit;172;425;199;455
20561;rotation_90_light_11_open_circuit_04_2_600;600;600;3;open_circuit;41;501;75;543
20562;rotation_90_light_11_open_circuit_04_2_600;600;600;3;open_circuit;373;453;396;483
20563;rotation_90_light_11_open_circuit_04_2_600;600;600;3;open_circuit;483;315;502;342
20564;rotation_90_light_11_open_circuit_04_2_600;600;600;3;open_circuit;395;348;417;377
20565;rotation_90_light_11_open_circuit_04_3_600;600;600;3;open_circuit;84;315;103;342
20566;rotation_90_light_11_open_circuit_04_3_600;600;600;3;open_circuit;1;348;18;377
20567;rotation_90_light_11_open_circuit_04_4_600;600;600;3;open_circuit;174;245;197;275
20568;rotation_90_light_11_open_circuit_04_4_600;600;600;3;open_circuit;285;107;304;134
20569;rotation_90_light_11_open_circuit_04_4_600;600;600;3;open_circuit;196;140;218;169
20570;rotation_90_light_11_open_circuit_05_1_600;600;600;3;open_circuit;55;241;82;266
20571;rotation_90_light_11_open_circuit_05_1_600;600;600;3;open_circuit;170;145;192;169
20572;rotation_90_light_11_open_circuit_05_1_600;600;600;3;open_circuit;517;297;547;322
20573;rotation_90_light_11_open_circuit_05_2_600;600;600;3;open_circuit;117;297;147;322
20574;rotation_90_light_11_open_circuit_05_2_600;600;600;3;open_circuit;254;95;280;120
20575;rotation_90_light_11_open_circuit_05_3_600;600;600;3;open_circuit;170;560;192;584
20576;rotation_90_light_11_open_circuit_05_3_600;600;600;3;open_circuit;431;316;467;344
20577;rotation_90_light_11_open_circuit_05_4_600;600;600;3;open_circuit;32;316;68;344
20578;rotation_90_light_11_open_circuit_05_4_600;600;600;3;open_circuit;254;510;279;535
20579;rotation_90_light_11_open_circuit_05_5_600;600;600;3;open_circuit;232;108;269;136
20580;rotation_90_light_11_open_circuit_05_5_600;600;600;3;open_circuit;317;504;347;529
20581;rotation_90_light_11_open_circuit_05_5_600;600;600;3;open_circuit;454;302;479;327
20582;rotation_90_light_11_open_circuit_06_1_600;600;600;3;open_circuit;329;361;362;383
20583;rotation_90_light_11_open_circuit_06_1_600;600;600;3;open_circuit;535;169;557;191
20584;rotation_90_light_11_open_circuit_06_2_600;600;600;3;open_circuit;135;169;157;191
20585;rotation_90_light_11_open_circuit_06_2_600;600;600;3;open_circuit;429;336;451;359
20586;rotation_90_light_11_open_circuit_06_2_600;600;600;3;open_circuit;422;248;446;271
20587;rotation_90_light_11_open_circuit_06_3_600;600;600;3;open_circuit;535;584;557;599
20588;rotation_90_light_11_open_circuit_06_4_600;600;600;3;open_circuit;135;584;157;599
20589;rotation_90_light_11_open_circuit_06_4_600;600;600;3;open_circuit;403;154;433;181
20590;rotation_90_light_11_open_circuit_06_5_600;600;600;3;open_circuit;130;568;163;590
20591;rotation_90_light_11_open_circuit_06_5_600;600;600;3;open_circuit;335;376;357;398
20592;rotation_90_light_11_open_circuit_07_1_600;600;600;3;open_circuit;237;113;261;142
20593;rotation_90_light_11_open_circuit_07_1_600;600;600;3;open_circuit;307;141;326;175
20594;rotation_90_light_11_open_circuit_07_1_600;600;600;3;open_circuit;383;246;408;263
20595;rotation_90_light_11_open_circuit_07_1_600;600;600;3;open_circuit;534;50;555;71
20596;rotation_90_light_11_open_circuit_07_2_600;600;600;3;open_circuit;134;50;155;71
20597;rotation_90_light_11_open_circuit_07_3_600;600;600;3;open_circuit;237;528;260;557
20598;rotation_90_light_11_open_circuit_07_3_600;600;600;3;open_circuit;307;556;326;590
20599;rotation_90_light_11_open_circuit_07_3_600;600;600;3;open_circuit;534;465;555;486
20600;rotation_90_light_11_open_circuit_07_4_600;600;600;3;open_circuit;134;465;155;486
20601;rotation_90_light_11_open_circuit_07_4_600;600;600;3;open_circuit;220;402;249;426
20602;rotation_90_light_11_open_circuit_07_5_600;600;600;3;open_circuit;38;320;61;349
20603;rotation_90_light_11_open_circuit_07_5_600;600;600;3;open_circuit;108;348;127;382
20604;rotation_90_light_11_open_circuit_07_5_600;600;600;3;open_circuit;184;453;209;470
20605;rotation_90_light_11_open_circuit_07_5_600;600;600;3;open_circuit;334;257;355;278
20606;rotation_90_light_11_open_circuit_07_5_600;600;600;3;open_circuit;420;194;449;218
20607;rotation_90_light_11_open_circuit_08_1_600;600;600;3;open_circuit;328;94;355;121
20608;rotation_90_light_11_open_circuit_08_1_600;600;600;3;open_circuit;294;1;321;28
20609;rotation_90_light_11_open_circuit_08_1_600;600;600;3;open_circuit;492;241;518;261
20610;rotation_90_light_11_open_circuit_08_2_600;600;600;3;open_circuit;93;241;118;261
20611;rotation_90_light_11_open_circuit_08_2_600;600;600;3;open_circuit;208;97;231;116
20612;rotation_90_light_11_open_circuit_08_3_600;600;600;3;open_circuit;327;509;354;536
20613;rotation_90_light_11_open_circuit_08_3_600;600;600;3;open_circuit;293;415;320;443
20614;rotation_90_light_11_open_circuit_08_3_600;600;600;3;open_circuit;513;315;535;345
20615;rotation_90_light_11_open_circuit_08_4_600;600;600;3;open_circuit;113;315;135;345
20616;rotation_90_light_11_open_circuit_08_4_600;600;600;3;open_circuit;208;512;231;531
20617;rotation_90_light_11_open_circuit_08_5_600;600;600;3;open_circuit;128;301;155;328
20618;rotation_90_light_11_open_circuit_08_5_600;600;600;3;open_circuit;94;207;121;235
20619;rotation_90_light_11_open_circuit_08_5_600;600;600;3;open_circuit;293;448;318;468
20620;rotation_90_light_11_open_circuit_08_5_600;600;600;3;open_circuit;314;107;336;137
20621;rotation_90_light_11_open_circuit_08_5_600;600;600;3;open_circuit;408;304;431;323
20622;rotation_90_light_11_open_circuit_09_1_600;600;600;3;open_circuit;158;233;182;259
20623;rotation_90_light_11_open_circuit_09_1_600;600;600;3;open_circuit;262;426;282;466
20624;rotation_90_light_11_open_circuit_09_1_600;600;600;3;open_circuit;574;380;599;409
20625;rotation_90_light_11_open_circuit_09_2_600;600;600;3;open_circuit;174;380;199;409
20626;rotation_90_light_11_open_circuit_09_2_600;600;600;3;open_circuit;206;321;224;344
20627;rotation_90_light_11_open_circuit_09_3_600;600;600;3;open_circuit;221;392;248;416
20628;rotation_90_light_11_open_circuit_09_4_600;600;600;3;open_circuit;406;528;424;551
20629;rotation_90_light_11_open_circuit_09_4_600;600;600;3;open_circuit;421;184;448;208
20630;rotation_90_light_11_open_circuit_10_1_600;600;600;3;open_circuit;301;97;325;122
20631;rotation_90_light_11_open_circuit_10_1_600;600;600;3;open_circuit;493;162;517;186
20632;rotation_90_light_11_open_circuit_10_2_600;600;600;3;open_circuit;94;162;117;186
20633;rotation_90_light_11_open_circuit_10_2_600;600;600;3;open_circuit;322;326;345;346
20634;rotation_90_light_11_open_circuit_10_3_600;600;600;3;open_circuit;300;512;324;537
20635;rotation_90_light_11_open_circuit_10_3_600;600;600;3;open_circuit;431;317;453;347
20636;rotation_90_light_11_open_circuit_10_3_600;600;600;3;open_circuit;493;577;517;599
20637;rotation_90_light_11_open_circuit_10_4_600;600;600;3;open_circuit;32;317;54;347
20638;rotation_90_light_11_open_circuit_10_4_600;600;600;3;open_circuit;94;577;117;599
20639;rotation_90_light_11_open_circuit_10_4_600;600;600;3;open_circuit;431;404;466;431
20640;rotation_90_light_11_open_circuit_10_5_600;600;600;3;open_circuit;101;304;125;329
20641;rotation_90_light_11_open_circuit_10_5_600;600;600;3;open_circuit;232;109;254;139
20642;rotation_90_light_11_open_circuit_10_5_600;600;600;3;open_circuit;294;369;317;393
20643;rotation_90_light_11_open_circuit_10_5_600;600;600;3;open_circuit;523;533;546;553
20644;rotation_90_light_11_short_01_1_600;600;600;3;short;146;78;190;121
20645;rotation_90_light_11_short_01_1_600;600;600;3;short;479;97;512;138
20646;rotation_90_light_11_short_01_2_600;600;600;3;short;79;97;113;138
20647;rotation_90_light_11_short_01_2_600;600;600;3;short;191;251;233;296
20648;rotation_90_light_11_short_01_2_600;600;600;3;short;274;326;309;372
20649;rotation_90_light_11_short_01_3_600;600;600;3;short;146;493;190;536
20650;rotation_90_light_11_short_01_3_600;600;600;3;short;478;512;512;553
20651;rotation_90_light_11_short_01_4_600;600;600;3;short;79;512;113;553
20652;rotation_90_light_11_short_01_4_600;600;600;3;short;328;205;372;242
20653;rotation_90_light_11_short_01_5_600;600;600;3;short;279;304;313;345
20654;rotation_90_light_11_short_01_5_600;600;600;3;short;529;1;573;34
20655;rotation_90_light_11_short_01_5_600;600;600;3;short;391;458;433;503
20656;rotation_90_light_11_short_01_5_600;600;600;3;short;474;533;509;579
20657;rotation_90_light_11_short_02_1_600;600;600;3;short;496;113;534;145
20658;rotation_90_light_11_short_02_2_600;600;600;3;short;96;113;134;145
20659;rotation_90_light_11_short_02_2_600;600;600;3;short;340;283;381;331
20660;rotation_90_light_11_short_02_2_600;600;600;3;short;224;346;268;409
20661;rotation_90_light_11_short_02_3_600;600;600;3;short;495;528;534;560
20662;rotation_90_light_11_short_02_4_600;600;600;3;short;96;528;134;560
20663;rotation_90_light_11_short_02_4_600;600;600;3;short;327;230;374;261
20664;rotation_90_light_11_short_02_4_600;600;600;3;short;479;246;517;274
20665;rotation_90_light_11_short_02_5_600;600;600;3;short;296;320;334;352
20666;rotation_90_light_11_short_02_5_600;600;600;3;short;528;22;575;53
20667;rotation_90_light_11_short_02_5_600;600;600;3;short;541;490;582;538
20668;rotation_90_light_11_short_02_5_600;600;600;3;short;424;553;468;599
20669;rotation_90_light_11_short_03_1_600;600;600;3;short;151;75;190;128
20670;rotation_90_light_11_short_03_1_600;600;600;3;short;519;177;553;217
20671;rotation_90_light_11_short_03_1_600;600;600;3;short;492;17;540;57
20672;rotation_90_light_11_short_03_1_600;600;600;3;short;379;282;423;336
20673;rotation_90_light_11_short_03_2_600;600;600;3;short;119;177;153;217
20674;rotation_90_light_11_short_03_2_600;600;600;3;short;92;17;140;57
20675;rotation_90_light_11_short_03_2_600;600;600;3;short;214;323;244;371
20676;rotation_90_light_11_short_03_2_600;600;600;3;short;1;282;24;336
20677;rotation_90_light_11_short_03_3_600;600;600;3;short;151;490;190;543
20678;rotation_90_light_11_short_03_3_600;600;600;3;short;491;432;540;472
20679;rotation_90_light_11_short_03_4_600;600;600;3;short;92;432;140;472
20680;rotation_90_light_11_short_03_5_600;600;600;3;short;319;384;353;424
20681;rotation_90_light_11_short_03_5_600;600;600;3;short;292;224;340;264
20682;rotation_90_light_11_short_03_5_600;600;600;3;short;414;530;444;578
20683;rotation_90_light_11_short_03_5_600;600;600;3;short;180;489;224;543
20684;rotation_90_light_11_short_04_1_600;600;600;3;short;214;74;246;120
20685;rotation_90_light_11_short_04_1_600;600;600;3;short;330;254;370;303
20686;rotation_90_light_11_short_04_1_600;600;600;3;short;319;385;362;422
20687;rotation_90_light_11_short_04_1_600;600;600;3;short;223;345;256;407
20688;rotation_90_light_11_short_04_2_600;600;600;3;short;214;489;246;535
20689;rotation_90_light_11_short_04_2_600;600;600;3;short;327;209;376;245
20690;rotation_90_light_11_short_04_3_600;600;600;3;short;414;281;446;327
20691;rotation_90_light_11_short_04_3_600;600;600;3;short;528;1;577;37
20692;rotation_90_light_11_short_04_3_600;600;600;3;short;531;461;571;510
20693;rotation_90_light_11_short_04_3_600;600;600;3;short;423;552;456;599
20694;rotation_90_light_11_short_05_1_600;600;600;3;short;477;194;512;223
20695;rotation_90_light_11_short_05_1_600;600;600;3;short;30;224;83;261
20696;rotation_90_light_11_short_05_2_600;600;600;3;short;78;194;113;223
20697;rotation_90_light_11_short_05_2_600;600;600;3;short;299;76;328;118
20698;rotation_90_light_11_short_05_2_600;600;600;3;short;319;224;354;280
20699;rotation_90_light_11_short_05_2_600;600;600;3;short;322;382;366;422
20700;rotation_90_light_11_short_05_3_600;600;600;3;short;298;491;327;533
20701;rotation_90_light_11_short_05_4_600;600;600;3;short;278;401;313;430
20702;rotation_90_light_11_short_05_4_600;600;600;3;short;498;283;528;325
20703;rotation_90_light_11_short_05_4_600;600;600;3;short;520;431;555;487
20704;rotation_90_light_11_short_06_1_600;600;600;3;short;520;178;554;205
20705;rotation_90_light_11_short_06_1_600;600;600;3;short;516;57;551;85
20706;rotation_90_light_11_short_06_2_600;600;600;3;short;120;178;154;205
20707;rotation_90_light_11_short_06_2_600;600;600;3;short;116;57;151;85
20708;rotation_90_light_11_short_06_2_600;600;600;3;short;461;204;495;234
20709;rotation_90_light_11_short_06_2_600;600;600;3;short;199;101;230;135
20710;rotation_90_light_11_short_06_3_600;600;600;3;short;516;472;551;500
20711;rotation_90_light_11_short_06_4_600;600;600;3;short;116;472;151;500
20712;rotation_90_light_11_short_06_4_600;600;600;3;short;411;155;439;199
20713;rotation_90_light_11_short_06_4_600;600;600;3;short;199;516;230;550
20714;rotation_90_light_11_short_06_5_600;600;600;3;short;320;385;354;412
20715;rotation_90_light_11_short_06_5_600;600;600;3;short;316;264;351;292
20716;rotation_90_light_11_short_06_5_600;600;600;3;short;399;308;430;342
20717;rotation_90_light_11_short_07_1_600;600;600;3;short;139;123;164;170
20718;rotation_90_light_11_short_07_1_600;600;600;3;short;494;14;531;54
20719;rotation_90_light_11_short_07_1_600;600;600;3;short;513;272;551;316
20720;rotation_90_light_11_short_07_2_600;600;600;3;short;94;14;131;54
20721;rotation_90_light_11_short_07_2_600;600;600;3;short;331;1;369;16
20722;rotation_90_light_11_short_07_2_600;600;600;3;short;222;324;244;370
20723;rotation_90_light_11_short_07_2_600;600;600;3;short;113;272;151;316
20724;rotation_90_light_11_short_07_3_600;600;600;3;short;139;538;164;585
20725;rotation_90_light_11_short_07_3_600;600;600;3;short;493;429;531;469
20726;rotation_90_light_11_short_07_4_600;600;600;3;short;94;429;131;469
20727;rotation_90_light_11_short_07_4_600;600;600;3;short;330;349;368;431
20728;rotation_90_light_11_short_07_5_600;600;600;3;short;294;221;331;261
20729;rotation_90_light_11_short_07_5_600;600;600;3;short;531;141;569;223
20730;rotation_90_light_11_short_07_5_600;600;600;3;short;422;531;444;577
20731;rotation_90_light_11_short_07_5_600;600;600;3;short;313;479;351;523
20732;rotation_90_light_11_short_08_1_600;600;600;3;short;475;110;516;142
20733;rotation_90_light_11_short_08_2_600;600;600;3;short;75;110;116;142
20734;rotation_90_light_11_short_08_2_600;600;600;3;short;225;68;245;123
20735;rotation_90_light_11_short_08_2_600;600;600;3;short;223;344;248;409
20736;rotation_90_light_11_short_08_2_600;600;600;3;short;320;386;368;411
20737;rotation_90_light_11_short_08_3_600;600;600;3;short;474;525;516;557
20738;rotation_90_light_11_short_08_4_600;600;600;3;short;75;525;116;557
20739;rotation_90_light_11_short_08_4_600;600;600;3;short;225;483;245;538
20740;rotation_90_light_11_short_08_4_600;600;600;3;short;384;155;409;201
20741;rotation_90_light_11_short_08_5_600;600;600;3;short;275;317;316;349
20742;rotation_90_light_11_short_08_5_600;600;600;3;short;425;275;445;330
20743;rotation_90_light_11_short_08_5_600;600;600;3;short;423;551;448;599
20744;rotation_90_light_11_short_09_1_600;600;600;3;short;158;142;188;221
20745;rotation_90_light_11_short_09_1_600;600;600;3;short;476;206;517;231
20746;rotation_90_light_11_short_09_1_600;600;600;3;short;520;62;554;91
20747;rotation_90_light_11_short_09_2_600;600;600;3;short;77;206;117;231
20748;rotation_90_light_11_short_09_2_600;600;600;3;short;120;62;154;91
20749;rotation_90_light_11_short_09_2_600;600;600;3;short;211;244;244;299
20750;rotation_90_light_11_short_09_2_600;600;600;3;short;315;225;356;282
20751;rotation_90_light_11_short_09_3_600;600;600;3;short;158;557;188;599
20752;rotation_90_light_11_short_09_3_600;600;600;3;short;520;477;554;506
20753;rotation_90_light_11_short_09_4_600;600;600;3;short;120;477;154;506
20754;rotation_90_light_11_short_09_5_600;600;600;3;short;277;413;317;438
20755;rotation_90_light_11_short_09_5_600;600;600;3;short;320;269;354;298
20756;rotation_90_light_11_short_09_5_600;600;600;3;short;411;451;444;506
20757;rotation_90_light_11_short_09_5_600;600;600;3;short;516;432;557;489
20758;rotation_90_light_11_short_10_1_600;600;600;3;short;156;73;188;121
20759;rotation_90_light_11_short_10_1_600;600;600;3;short;298;92;334;167
20760;rotation_90_light_11_short_10_1_600;600;600;3;short;386;288;427;337
20761;rotation_90_light_11_short_10_1_600;600;600;3;short;477;190;517;223
20762;rotation_90_light_11_short_10_2_600;600;600;3;short;1;288;28;337
20763;rotation_90_light_11_short_10_2_600;600;600;3;short;78;190;117;223
20764;rotation_90_light_11_short_10_2_600;600;600;3;short;461;310;514;360
20765;rotation_90_light_11_short_10_3_600;600;600;3;short;156;488;188;536
20766;rotation_90_light_11_short_10_3_600;600;600;3;short;297;507;333;582
20767;rotation_90_light_11_short_10_4_600;600;600;3;short;460;166;515;222
20768;rotation_90_light_11_short_10_5_600;600;600;3;short;98;299;134;374
20769;rotation_90_light_11_short_10_5_600;600;600;3;short;187;495;228;544
20770;rotation_90_light_11_short_10_5_600;600;600;3;short;278;397;317;430
20771;rotation_90_light_11_spurious_copper_01_1_600;600;600;3;spurious_copper;156;175;192;198
20772;rotation_90_light_11_spurious_copper_01_1_600;600;600;3;spurious_copper;287;84;329;103
20773;rotation_90_light_11_spurious_copper_01_1_600;600;600;3;spurious_copper;485;25;503;56
20774;rotation_90_light_11_spurious_copper_01_2_600;600;600;3;spurious_copper;85;25;103;56
20775;rotation_90_light_11_spurious_copper_01_2_600;600;600;3;spurious_copper;234;65;266;80
20776;rotation_90_light_11_spurious_copper_01_2_600;600;600;3;spurious_copper;207;208;228;232
20777;rotation_90_light_11_spurious_copper_01_3_600;600;600;3;spurious_copper;286;499;328;518
20778;rotation_90_light_11_spurious_copper_01_3_600;600;600;3;spurious_copper;484;440;502;471
20779;rotation_90_light_11_spurious_copper_01_4_600;600;600;3;spurious_copper;85;440;103;471
20780;rotation_90_light_11_spurious_copper_01_4_600;600;600;3;spurious_copper;234;480;265;495
20781;rotation_90_light_11_spurious_copper_01_5_600;600;600;3;spurious_copper;87;291;129;310
20782;rotation_90_light_11_spurious_copper_01_5_600;600;600;3;spurious_copper;285;232;303;263
20783;rotation_90_light_11_spurious_copper_01_5_600;600;600;3;spurious_copper;434;272;465;287
20784;rotation_90_light_11_spurious_copper_01_5_600;600;600;3;spurious_copper;407;415;428;439
20785;rotation_90_light_11_spurious_copper_02_1_600;600;600;3;spurious_copper;374;231;394;264
20786;rotation_90_light_11_spurious_copper_02_1_600;600;600;3;spurious_copper;378;325;402;357
20787;rotation_90_light_11_spurious_copper_02_2_600;600;600;3;spurious_copper;215;359;255;377
20788;rotation_90_light_11_spurious_copper_02_2_600;600;600;3;spurious_copper;309;251;348;284
20789;rotation_90_light_11_spurious_copper_02_3_600;600;600;3;spurious_copper;315;367;356;387
20790;rotation_90_light_11_spurious_copper_02_4_600;600;600;3;spurious_copper;175;438;195;471
20791;rotation_90_light_11_spurious_copper_02_4_600;600;600;3;spurious_copper;179;532;203;564
20792;rotation_90_light_11_spurious_copper_02_4_600;600;600;3;spurious_copper;415;566;455;584
20793;rotation_90_light_11_spurious_copper_02_4_600;600;600;3;spurious_copper;509;458;549;491
20794;rotation_90_light_11_spurious_copper_02_4_600;600;600;3;spurious_copper;516;159;557;179
20795;rotation_90_light_11_spurious_copper_03_1_600;600;600;3;spurious_copper;269;281;297;315
20796;rotation_90_light_11_spurious_copper_03_2_600;600;600;3;spurious_copper;184;395;233;416
20797;rotation_90_light_11_spurious_copper_03_3_600;600;600;3;spurious_copper;517;354;549;382
20798;rotation_90_light_11_spurious_copper_03_4_600;600;600;3;spurious_copper;117;354;149;382
20799;rotation_90_light_11_spurious_copper_03_4_600;600;600;3;spurious_copper;297;340;336;364
20800;rotation_90_light_11_spurious_copper_03_4_600;600;600;3;spurious_copper;318;206;343;241
20801;rotation_90_light_11_spurious_copper_03_5_600;600;600;3;spurious_copper;70;488;98;522
20802;rotation_90_light_11_spurious_copper_03_5_600;600;600;3;spurious_copper;317;146;349;174
